-2.825499877634107815e+00 -3.954605375200999529e+00 -5.316233851265649513e+00 -6.954310381961699150e+00
-2.552157934084341662e+00 -3.674936675694950861e+00 -5.028935491741338915e+00 -6.657833331456111559e+00
-2.215974590567082902e+00 -3.439194934185840768e+00 -4.914319850291576586e+00 -6.688935721943674473e+00
-3.076797915934413652e+00 -4.035542857491310365e+00 -5.191727480203653045e+00 -6.582649401204101913e+00
-3.266256343578815002e+00 -4.186681897551645548e+00 -5.296655807950340744e+00 -6.631984970251653344e+00
-3.118007876307421711e+00 -4.162803893483483009e+00 -5.422760568684752869e+00 -6.938523124786753371e+00
-3.022007160398645809e+00 -3.978814051708043920e+00 -5.132661510700322616e+00 -6.520771759423399594e+00
-2.124425789252035290e+00 -3.160057701133570873e+00 -4.408963055839483225e+00 -5.911430569237203336e+00
-2.743829143077821442e+00 -3.749105320435683453e+00 -4.961403615280173263e+00 -6.419831828185227351e+00
-3.456744160409432887e+00 -4.558979297345908677e+00 -5.888203849884064311e+00 -7.487297568774774703e+00
-3.397114446035423008e+00 -4.460789860990216127e+00 -5.743513873417165350e+00 -7.286666162791794576e+00
-2.036413293962568538e+00 -3.488882522538925279e+00 -5.240466822233698529e+00 -7.347670940906560588e+00
-1.994866498210973393e+00 -3.184809064130684764e+00 -4.619803124587579468e+00 -6.346140472434775859e+00
-2.962841309548974955e+00 -3.993709342080303593e+00 -5.236869765250805386e+00 -6.732425967902579522e+00
-2.282973850717861630e+00 -3.505676490987387872e+00 -4.980177090212206892e+00 -6.754041891474455106e+00
-2.370327471298277811e+00 -3.387868062440833050e+00 -4.614956450051201919e+00 -6.091177551598408790e+00
-2.916064771720969340e+00 -3.963835491028531610e+00 -5.227379465325226349e+00 -6.747457640966697312e+00
-2.262614868513076694e+00 -3.598565546726438136e+00 -5.209635982565342438e+00 -7.147798055874289958e+00
-3.241567174071396717e+00 -4.105317825809485122e+00 -5.146945455964837990e+00 -6.400052162144662660e+00
-2.229421633525353830e+00 -3.578558662097526266e+00 -5.205530986805639415e+00 -7.162823470067289477e+00
-2.664408569636250501e+00 -3.416087792381863331e+00 -4.322564500503580653e+00 -5.413080927927573782e+00
-3.133785445697193861e+00 -3.836102436961325690e+00 -4.683051474575621320e+00 -5.701954476091368740e+00
-2.644340230373542600e+00 -3.833086898085519501e+00 -5.266638782361679816e+00 -6.991241152572674089e+00
-3.003732783038977061e+00 -4.084616086631742249e+00 -5.388091703964433599e+00 -6.956208745154934370e+00
-2.871851127635788092e+00 -3.967005707635409273e+00 -5.287691564743959738e+00 -6.876512998035573254e+00
-3.061466496322746700e+00 -3.862949779860555655e+00 -4.829486976169109269e+00 -5.992257823833600838e+00
-1.844408964165372256e+00 -3.010075917558285408e+00 -4.415795153508851989e+00 -6.106914081789311943e+00
-3.656088076805044551e+00 -4.887572033584628883e+00 -6.372662334695761821e+00 -8.159266838771198849e+00
-2.183859784597623754e+00 -3.260578666250542046e+00 -4.559032259058632519e+00 -6.121107666532639158e+00
-2.413067231730667395e+00 -3.700634541972658731e+00 -5.253357753624189108e+00 -7.121326510435501689e+00
-2.024560140691525234e+00 -3.092662235900897727e+00 -4.380724539481380297e+00 -5.930298940031225818e+00
-2.602226253686279023e+00 -3.944475683277356204e+00 -5.563142007417248180e+00 -7.510442143402146442e+00
-2.898190442474528172e+00 -3.786401253381293408e+00 -4.857526259401801383e+00 -6.146119120557969495e+00
-2.486031341513337267e+00 -3.885807551963464057e+00 -5.573847467076747719e+00 -7.604605942264463181e+00
-3.070922918428028225e+00 -3.936935209346925202e+00 -4.981290230625435633e+00 -6.237678063388178096e+00
-2.713621757192336226e+00 -3.918605964038775813e+00 -5.371739274243995332e+00 -7.119898638756883891e+00
-2.498693841594571197e+00 -3.524360243657945535e+00 -4.761247835651560401e+00 -6.249257649760127542e+00
-2.836920644871223196e+00 -3.841891611631679027e+00 -5.053821842161966060e+00 -6.511807263567370718e+00
-2.467338764612144519e+00 -3.605617009143317286e+00 -4.978307227000223101e+00 -6.629691337507532367e+00
-2.482560144410660641e+00 -3.641355584052579974e+00 -5.038788217185974361e+00 -6.719938134218049086e+00
-3.193217697988258941e+00 -4.157522026764295831e+00 -5.320410912243371371e+00 -6.719398245863233754e+00
-2.695227264427592750e+00 -3.994218443907671556e+00 -5.560718105762427754e+00 -7.445260311316109103e+00
-2.797493216528800897e+00 -3.885981594621288338e+00 -5.198628441767076502e+00 -6.777778724828275259e+00
-2.094053759687025895e+00 -3.312702711348609608e+00 -4.782314823311992313e+00 -6.550298639860473671e+00
-2.054859851669879500e+00 -3.344123580218710146e+00 -4.898892563039441761e+00 -6.769322438869893155e+00
-3.651761726041479417e+00 -4.719573955356460182e+00 -6.007286699345838699e+00 -7.556440570087198161e+00
-2.311928577757816239e+00 -3.711924967915182894e+00 -5.400230405568100522e+00 -7.431308311678561651e+00
-2.534247863036188431e+00 -3.185175276461206462e+00 -3.970151794492998043e+00 -4.914500149377381888e+00
-3.499214265522254674e+00 -4.134726590053848128e+00 -4.901113504152625922e+00 -5.823098053892736381e+00
-2.471178800545669851e+00 -4.311079023209176242e+00 -6.529880137626654424e+00 -9.199158942895223845e+00
-3.675727041547583340e+00 -4.352820166264789847e+00 -5.169350846125306376e+00 -6.151659726105939363e+00
-2.491326881476311872e+00 -3.478330392999131604e+00 -4.668593030247212283e+00 -6.100511740610532918e+00
-2.978397251537410639e+00 -4.352498971886483936e+00 -6.009577106275672875e+00 -8.003087707139197704e+00
-3.054829734114243855e+00 -4.229957494276002983e+00 -5.647085853581973680e+00 -7.351930271254604854e+00
-2.027252463878143285e+00 -3.312546028793625030e+00 -4.862527250090342257e+00 -6.727197317041264668e+00
-2.818232552619511111e+00 -4.007727989120299483e+00 -5.442182840308791292e+00 -7.167871504566278418e+00
-2.525592569211255967e+00 -3.766261514262376320e+00 -5.262428319393544385e+00 -7.062358162646536819e+00
-1.972477588104395219e+00 -3.398854730194613261e+00 -5.118973654832736031e+00 -7.188324061339696591e+00
-2.032874100225080749e+00 -3.520218247181415183e+00 -5.313859451274348444e+00 -7.471659183405197524e+00
-2.773050273179009650e+00 -3.875082015002533353e+00 -5.204061286140249543e+00 -6.802859924755731313e+00
-2.606731240012726492e+00 -3.982269033510138279e+00 -5.641078979582738739e+00 -7.636672997563375809e+00
-3.759186344698132398e+00 -4.504048193659727417e+00 -5.402303588275930935e+00 -6.482929549290322058e+00
-2.998448855227125343e+00 -4.347579071852758048e+00 -5.974543181792274282e+00 -7.931825782461218388e+00
-2.132195246131047828e+00 -3.537773662563643118e+00 -5.232810664226185793e+00 -7.271986827102630890e+00
-1.937872456521077869e+00 -3.472381359720688732e+00 -5.322900220778257641e+00 -7.549125339593166117e+00
-2.433523538331554104e+00 -3.765819754321700685e+00 -5.372483144194966087e+00 -7.305343419918955306e+00
-2.959852722747596587e+00 -4.157230334415705109e+00 -5.601190580967411847e+00 -7.338314497449111684e+00
-2.389386497252612429e+00 -3.146427221163241139e+00 -4.059369554221220255e+00 -5.157664306386911868e+00
-3.346348750894122315e+00 -4.307437845753984362e+00 -5.466449366304003021e+00 -6.860772123203503270e+00
-3.089176084631013453e+00 -4.281466709726059250e+00 -5.719292378251029874e+00 -7.449036228534082760e+00
-2.835085939181159365e+00 -4.097626814519885308e+00 -5.620169758258366066e+00 -7.451830822165542045e+00
-3.359811317973781630e+00 -4.268904827530107582e+00 -5.365213022543665389e+00 -6.684101953136353913e+00
-2.615420295273876317e+00 -3.704667646535589220e+00 -5.018229766418966342e+00 -6.598481147773118671e+00
-3.345330628848473431e+00 -4.356262073124986145e+00 -5.575380255475803182e+00 -7.042012980744162043e+00
-2.714446932410877533e+00 -4.020116290140200555e+00 -5.594669404654607270e+00 -7.488900135400545111e+00
-2.589304233506346531e+00 -3.881740646911098658e+00 -5.440335683235876019e+00 -7.315368406730235584e+00
-2.607244359214040852e+00 -3.909919870676271447e+00 -5.480862599501283405e+00 -7.370749936899828825e+00
-2.735738902439580400e+00 -4.066844509405838082e+00 -5.672072101513279563e+00 -7.603205073009745796e+00
-2.928897727832609821e+00 -3.979469131528705628e+00 -5.246390550735655189e+00 -6.770531885556343887e+00
-2.814683355982510182e+00 -4.107757168217168520e+00 -5.667120866459968376e+00 -7.543078311396400615e+00
-2.458875683620002750e+00 -3.356246555665229003e+00 -4.438418005189465276e+00 -5.740300041894762728e+00
-3.164297441004255695e+00 -4.022745315268160482e+00 -5.057978137474528957e+00 -6.303391713697338083e+00
-2.681327421558611590e+00 -3.744707931626866770e+00 -5.027076307762869511e+00 -6.569800756891864602e+00
-3.306725063157143651e+00 -4.097408452473871421e+00 -5.050921672243831040e+00 -6.198024317693671570e+00
-3.182835265933714020e+00 -4.008344632339432501e+00 -5.003855736464156934e+00 -6.201482992635463098e+00
-2.892614348940762081e+00 -4.282789229079059012e+00 -5.959250558498743189e+00 -7.976079676437591637e+00
-2.453311344188734644e+00 -3.614928224287783376e+00 -5.015763332812738895e+00 -6.701006521381919434e+00
-2.846022921125971106e+00 -3.991063813322180742e+00 -5.371909348511389126e+00 -7.033104530215617878e+00
-2.092618438114163038e+00 -3.405742238998923366e+00 -4.989284931631161157e+00 -6.894330372259075190e+00
-2.653117809988981612e+00 -3.840221451525693830e+00 -5.271791952103005663e+00 -6.994010663193731325e+00
