1.935312345697483005e+00 1.925979186959353884e+00 4.400396144661844922e+00 3.607494523004636466e+00
2.069483582628031115e+00 2.151246003913178662e+00 4.288212301403052429e+00 3.711040619874240942e+00
2.650182076398863718e+00 2.258141953731359841e+00 5.486447045000987899e+00 4.303337808032760670e+00
1.936669674659134754e+00 2.972488915785336694e+00 5.029246417103926170e+00 3.894399205847499434e+00
1.692785816481236383e+00 2.461458905763163063e+00 3.716353396386113062e+00 4.068334350648902920e+00
1.709317078292351910e+00 2.372143389467399111e+00 4.159609451360660515e+00 3.690060813865737810e+00
2.374716684049542170e+00 2.137893878150740612e+00 4.677527662632497751e+00 5.233904120766828427e+00
1.951063911137471907e+00 2.404568630760636427e+00 4.766163861246180744e+00 3.783933952526237654e+00
2.405456448015220072e+00 2.311242964000692623e+00 4.294282025322591068e+00 4.477653520445891822e+00
2.312847489726355565e+00 2.244593670515197203e+00 4.556421121458188672e+00 4.788121625978060791e+00
1.745620527068579841e+00 2.530495658433568273e+00 5.115711640455686826e+00 4.006597596308961506e+00
2.261809490102687725e+00 2.262061724774310001e+00 4.611912361045168218e+00 4.858836631754593682e+00
1.887762445889810348e+00 2.185186171872953498e+00 4.424885660442966717e+00 3.917168766942973335e+00
2.106520286412922438e+00 2.196847860980831513e+00 5.203057938036708130e+00 4.904021966965642854e+00
1.751835052537952464e+00 2.092267287510591434e+00 4.543332594215578446e+00 3.536990666599911570e+00
1.832632043098525232e+00 2.159629886157143908e+00 5.297114719228413371e+00 4.492956767301094168e+00
1.888716204467059567e+00 2.474457345844594869e+00 5.678178122139726725e+00 3.417609409927629738e+00
2.290858403270186194e+00 2.047773651500940595e+00 3.691984405858641072e+00 5.470242666876016457e+00
1.759024456877911868e+00 2.221393016627608574e+00 5.194105538444701686e+00 4.949644132753789449e+00
2.110251635019717131e+00 2.207014825116312640e+00 4.254908892650789198e+00 3.708546388291996010e+00
1.819485421827714333e+00 2.668705006205110752e+00 4.760272747987638553e+00 4.598137431174476930e+00
2.072062817916931809e+00 2.199944661642438959e+00 4.377060787104062989e+00 4.656132668924584550e+00
1.732596624006394803e+00 2.133702466786759899e+00 4.684598168597439383e+00 3.393979893103674428e+00
2.222236172406953703e+00 2.265457848820116471e+00 4.541326793325731082e+00 5.131362015984045399e+00
2.075677534581405581e+00 2.598792459021997736e+00 5.057098273637309127e+00 2.847352323649461781e+00
2.246970456815304829e+00 2.585092702376858842e+00 4.396853875356754315e+00 6.304652199938399093e+00
1.786244683239157638e+00 1.895587603712320490e+00 6.060353978800284480e+00 4.556560157232132369e+00
2.289813422481604910e+00 2.684098465834543479e+00 4.806261443809355605e+00 4.374348734367195846e+00
