1.234511801786017671e+01 1.245345736971231965e+01 1.258410764719139685e+01 1.274128352668383002e+01
1.236091382966835006e+01 1.252030241894429530e+01 1.271251478739487339e+01 1.294375155660404175e+01
1.235136889143225858e+01 1.241042826694433288e+01 1.248165006831641399e+01 1.256733185549428633e+01
1.262723866578503262e+01 1.278198033812661372e+01 1.296858882417880388e+01 1.319308396863574018e+01
1.265520944937186520e+01 1.280823831998105078e+01 1.299278127750848633e+01 1.321479153430380471e+01
1.250211428079806986e+01 1.266808440676500247e+01 1.286823368438308002e+01 1.310901877375600044e+01
1.239312094927418784e+01 1.239819523924125733e+01 1.240431450597927210e+01 1.241167615227619869e+01
1.255829632899230042e+01 1.285769908461659838e+01 1.321875951585953324e+01 1.365312515155145690e+01
1.207000922315738123e+01 1.209934856755174515e+01 1.213472992640839898e+01 1.217729467485925809e+01
1.301780458561348652e+01 1.291561008916256270e+01 1.279237011135311697e+01 1.264410902630544520e+01
1.296247124821644370e+01 1.305166281754283020e+01 1.315922210308470852e+01 1.328861888377910638e+01
1.196128456163734555e+01 1.198405037755216895e+01 1.201150448462831832e+01 1.204453253101776689e+01
1.223203809235252493e+01 1.229934491907008898e+01 1.238051261517082757e+01 1.247815958743272269e+01
1.187993788678920382e+01 1.217509835377012806e+01 1.253104285826135467e+01 1.295925389327324950e+01
1.257556069509304031e+01 1.272041094107403048e+01 1.289509100429017963e+01 1.310523592778786472e+01
1.253624718259385595e+01 1.245192386333753554e+01 1.235023537369408331e+01 1.222790132203830638e+01
1.243858279557475655e+01 1.237771880146684289e+01 1.230432074634891748e+01 1.221602086602113602e+01
1.217208072690442400e+01 1.251933540975998582e+01 1.293810218190115258e+01 1.344189013385583564e+01
1.254055239739006034e+01 1.234860103816338750e+01 1.211712006733685953e+01 1.183864208874053858e+01
1.215387222443640347e+01 1.233488206383374397e+01 1.255316826676378206e+01 1.281577257644147672e+01
1.209793443837859428e+01 1.265580789357811042e+01 1.332856733392902093e+01 1.413791545598659027e+01
1.258344164739241933e+01 1.303662039335886647e+01 1.358312476038647176e+01 1.424058455451339356e+01
1.255599431093142293e+01 1.279765955904494668e+01 1.308909227655069785e+01 1.343969385636113500e+01
1.258110880307296142e+01 1.253711268158211034e+01 1.248405619395767019e+01 1.242022777915398812e+01
1.270735357109420605e+01 1.263988665090941765e+01 1.255852589240283912e+01 1.246064666075336547e+01
1.214082863553307057e+01 1.233315802997292465e+01 1.256509488690782206e+01 1.284412130903915639e+01
1.187963809130830839e+01 1.200529981821688352e+01 1.215683976384542753e+01 1.233914648903562927e+01
1.300397239938004113e+01 1.286299694020630469e+01 1.269298962020751276e+01 1.248846613540097650e+01
1.182066728648099918e+01 1.206670292250757193e+01 1.236340604623017470e+01 1.272034806976870414e+01
1.151082119267454473e+01 1.149697490647482745e+01 1.148027717750450272e+01 1.146018935000748407e+01
1.158756291834191288e+01 1.188043685389838622e+01 1.223362394882455462e+01 1.265851774424177378e+01
1.225709173040771738e+01 1.255431784418841978e+01 1.291275338562006425e+01 1.334396120662823293e+01
1.239328793590734357e+01 1.224654362210844738e+01 1.206957943514831477e+01 1.185668664792421723e+01
1.238174318412844599e+01 1.260422979667393939e+01 1.287253431546152882e+01 1.319531203569244759e+01
1.215426761488836149e+01 1.235220733428516127e+01 1.259090988161640645e+01 1.287807561549615976e+01
1.205394250888967456e+01 1.224720469852634785e+01 1.248026644636387594e+01 1.276064614320970669e+01
1.235811113049082621e+01 1.249319027563292295e+01 1.265608702083901527e+01 1.285205628847660009e+01
1.216974039248638562e+01 1.230390507479401307e+01 1.246569903674521562e+01 1.266034162577697764e+01
1.214973715857547631e+01 1.239457798591923954e+01 1.268984024735796368e+01 1.304504887391436796e+01
1.201935239219867846e+01 1.220712172824131692e+01 1.243355944857689011e+01 1.270597025803502689e+01
1.325092878319592060e+01 1.327479709467094438e+01 1.330358074035330951e+01 1.333820825827686285e+01
1.237547074487701160e+01 1.253335799336588074e+01 1.272375984156625428e+01 1.295281850508628452e+01
1.230625163086940077e+01 1.243690799727311713e+01 1.259447115630281466e+01 1.278402397298217430e+01
1.232860719751266032e+01 1.248528020223889001e+01 1.267421775070141443e+01 1.290151482133715710e+01
1.243390834010978274e+01 1.272033184176565790e+01 1.306574012904191662e+01 1.348127580477222942e+01
1.273474912944904958e+01 1.281091686822619558e+01 1.290277025331722882e+01 1.301327240352010506e+01
1.259989186288328611e+01 1.277923522028913439e+01 1.299551175331733077e+01 1.325569837479408264e+01
1.241916841319889109e+01 1.266225446731220750e+01 1.295540058530396443e+01 1.330806343305433082e+01
1.274038646095726612e+01 1.291384634972067325e+01 1.312302779866784697e+01 1.337467883872812457e+01
1.203112956359432317e+01 1.211279231643332821e+01 1.221127233441130322e+01 1.232974650635171798e+01
1.278330145212964197e+01 1.282020991563487833e+01 1.286471914442246067e+01 1.291826497161244625e+01
1.244116016897097055e+01 1.255707199321578216e+01 1.269685418446756664e+01 1.286501600755207875e+01
1.199555766011393487e+01 1.223583700251393225e+01 1.252559840703011140e+01 1.287418935131713660e+01
1.210577906762718925e+01 1.208598714430382515e+01 1.206211936006997476e+01 1.203340575876062069e+01
1.238525672590424875e+01 1.243550429003909308e+01 1.249609961467998964e+01 1.256899745789419853e+01
1.262022256088475203e+01 1.249668732178712993e+01 1.234771178343818931e+01 1.216849011078155662e+01
1.228934716626956813e+01 1.246959524796013952e+01 1.268696282017972976e+01 1.294846199183071001e+01
1.209529614100916106e+01 1.230297219506170059e+01 1.255341613462628203e+01 1.285470708650288074e+01
1.212933123804957525e+01 1.236586090348435363e+01 1.265110043919120919e+01 1.299425145085222866e+01
1.201166930770304475e+01 1.221070258955754717e+01 1.245072390274899909e+01 1.273947614825293151e+01
1.191382900949393431e+01 1.212673207863912239e+01 1.238347946160231317e+01 1.269235362936734113e+01
1.304234206328011680e+01 1.301862278028353614e+01 1.299001885334351414e+01 1.295560754201311937e+01
1.263267250803227171e+01 1.259184462048888342e+01 1.254260881885968182e+01 1.248337679445909032e+01
1.204052123684046904e+01 1.206877178670438688e+01 1.210284012951388100e+01 1.214382528352390267e+01
1.189081135032837011e+01 1.201720155306298743e+01 1.216961999359834046e+01 1.235298357233888922e+01
1.181129007883407667e+01 1.192334623265664817e+01 1.205847873381963709e+01 1.222104685176111261e+01
1.250704356296070330e+01 1.277014752308987511e+01 1.308743394588141307e+01 1.346913824468211374e+01
1.139039334289660665e+01 1.186695725784042210e+01 1.244166263182953891e+01 1.313304901346377029e+01
1.293643948533302002e+01 1.317070176994577402e+01 1.345320699048012614e+01 1.379306854573630936e+01
1.310599656056583484e+01 1.300740099070087474e+01 1.288850108645698711e+01 1.274546122935379877e+01
1.240925142125720626e+01 1.238147075744353742e+01 1.234796906693349783e+01 1.230766561123481395e+01
1.272666543434101882e+01 1.293441926065014513e+01 1.318495698854490961e+01 1.348636077036391079e+01
1.207172796407608395e+01 1.215818718337758497e+01 1.226245143084864075e+01 1.238788419005961394e+01
1.293073922315925905e+01 1.288325383291565984e+01 1.282598951200671067e+01 1.275709895795609050e+01
1.251863964826919506e+01 1.268011872172182564e+01 1.287485207938897425e+01 1.310912166800695644e+01
1.225919990494404388e+01 1.245548183137961118e+01 1.269218518721963029e+01 1.297694583871478891e+01
1.225745822351241721e+01 1.238417347615745001e+01 1.253698390594015066e+01 1.272081905853336892e+01
1.239144352175733133e+01 1.257920660204547403e+01 1.280563677834421554e+01 1.307803851211841994e+01
1.271786213377444419e+01 1.264931809948355834e+01 1.256665841076895873e+01 1.246721653033078958e+01
1.194827905684676495e+01 1.216837909793637884e+01 1.243380556532709669e+01 1.275312091051942964e+01
1.248170361770092995e+01 1.266875239132139086e+01 1.289432115980531357e+01 1.316568659627109561e+01
1.260419152813142851e+01 1.277347165819281827e+01 1.297761258746843538e+01 1.322319974364141970e+01
1.227915310815440364e+01 1.239788320554240464e+01 1.254106405260922408e+01 1.271331455217515760e+01
1.270046495769566341e+01 1.286250094668758770e+01 1.305790590861022871e+01 1.329298345563108974e+01
1.244334923227818557e+01 1.262056844382032317e+01 1.283428339380638938e+01 1.309138836038497722e+01
1.230055247585981881e+01 1.226634746005297494e+01 1.222509841499278949e+01 1.217547467855184706e+01
1.218196831934503344e+01 1.239747076881171139e+01 1.265735283695134150e+01 1.296999811725470941e+01
1.226553625015671045e+01 1.246825845643427400e+01 1.271272837478380424e+01 1.300683241472496832e+01
1.229152301961510751e+01 1.256503018095699709e+01 1.289486219407998924e+01 1.329165918332226859e+01
1.231311632424998947e+01 1.251457703610048355e+01 1.275752567345545962e+01 1.304979957049231487e+01
1.229436513256530539e+01 1.243957890971403657e+01 1.261469736809432085e+01 1.282536969303973073e+01
1.237607524188856978e+01 1.253355284674497838e+01 1.272346069112002453e+01 1.295192505444248532e+01
1.262627915991720506e+01 1.281567252636317455e+01 1.304406872272063822e+01 1.331883563273320803e+01
1.273110209102726209e+01 1.270357370656191520e+01 1.267037624869031198e+01 1.263043879322859020e+01
1.210229899692306788e+01 1.230428227667581886e+01 1.254786109724921417e+01 1.284089312204138444e+01
1.228212882589174448e+01 1.266606287141813958e+01 1.312906259150272703e+01 1.368606399718822075e+01
1.238334970141064240e+01 1.235358465272170569e+01 1.231768992191608980e+01 1.227450757288188576e+01
